Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type,From_latitude,From_longitude,To_latitude,To_longitude
18/04/2024,PA005,London,Tokyo,Business Class,499.20,No,2,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
12/05/2024,PA003,London,Perth,Premium Economy,"1,132.50",No,1,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
04/10/2024,PA012,Tokyo,Perth,Business Class,750.00,No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
03/03/2024,PA006,Tokyo,London,Business Class,382.80,No,0,,35.6821936,139.762221,51.5074456,-0.1277653
05/06/2024,PA001,London,New York,Premium Economy,995.00,No,0,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
26/05/2024,PA010,Tokyo,New York,Business Class,736.80,No,1,,35.6821936,139.762221,40.7127281,-74.0060152
02/06/2024,PA002,New York,London,First Class,360.00,No,2,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
31/01/2024,PA005,London,Tokyo,Economy,"3,400.00",No,0,,51.5074456,-0.1277653,35.6821936,139.762221
28/09/2024,PA007,New York,Perth,Economy,"2,485.00",No,2,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
22/07/2024,PA001,London,New York,First Class,650.00,No,0,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
31/10/2024,PA012,Tokyo,Perth,Business Class,757.20,No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
04/07/2024,PA012,Tokyo,Perth,Economy,"2,030.00",No,0,,35.6821936,139.762221,-31.9558933,115.8605855
06/07/2024,PA010,Tokyo,New York,Business Class,310.80,No,1,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
29/12/2024,PA002,New York,London,Economy,"2,940.00",No,1,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
02/09/2024,PA004,Perth,London,Premium Economy,"1,605.00",No,2,,-31.9558933,115.8605855,51.5074456,-0.1277653
24/05/2024,PA008,Perth,New York,Business Class,585.60,No,1,Nut Free,-31.9558933,115.8605855,40.7127281,-74.0060152
26/03/2024,PA010,Tokyo,New York,Premium Economy,"1,330.00",No,2,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
16/04/2024,PA001,London,New York,Premium Economy,965.00,No,1,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
28/07/2024,PA007,New York,Perth,Premium Economy,540.00,No,2,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
01/09/2024,PA003,London,Perth,Economy,"2,285.00",No,2,Egg Free,51.5074456,-0.1277653,-31.9558933,115.8605855
18/11/2024,PA012,Tokyo,Perth,First Class,280.00,No,3,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
03/07/2024,PA007,New York,Perth,Economy,"2,190.00",No,2,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
30/10/2024,PA005,London,Tokyo,Business Class,708.00,No,1,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
30/06/2024,PA011,Perth,Tokyo,Economy,"3,465.00",No,3,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
04/07/2024,PA011,Perth,Tokyo,First Class,317.00,No,3,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
14/10/2024,PA009,New York,Tokyo,Economy,"3,325.00",No,0,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
11/09/2024,PA004,Perth,London,Premium Economy,"1,605.00",No,1,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
26/09/2024,PA003,London,Perth,First Class,651.00,No,2,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
08/12/2024,PA006,Tokyo,London,Premium Economy,732.50,No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
11/07/2024,PA008,Perth,New York,Premium Economy,"1,295.00",No,2,,-31.9558933,115.8605855,40.7127281,-74.0060152
25/12/2024,PA008,Perth,New York,First Class,238.00,No,1,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
02/12/2024,PA006,Tokyo,London,Business Class,279.60,No,0,,35.6821936,139.762221,51.5074456,-0.1277653
08/01/2024,PA009,New York,Tokyo,Premium Economy,867.50,No,1,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
22/09/2024,PA002,New York,London,Premium Economy,737.50,No,0,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
28/02/2024,PA008,Perth,New York,Economy,"1,170.00",No,2,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
30/10/2024,PA011,Perth,Tokyo,Premium Economy,617.50,No,2,,-31.9558933,115.8605855,35.6821936,139.762221
30/07/2024,PA008,Perth,New York,Premium Economy,"1,560.00",No,0,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
17/12/2024,PA004,Perth,London,Business Class,244.80,No,2,Nut Free,-31.9558933,115.8605855,51.5074456,-0.1277653
25/02/2024,PA005,London,Tokyo,First Class,287.00,No,3,,51.5074456,-0.1277653,35.6821936,139.762221
16/12/2024,PA005,London,Tokyo,Premium Economy,820.00,No,2,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
09/11/2024,PA002,New York,London,Premium Economy,"1,012.50",No,2,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
05/11/2024,PA010,Tokyo,New York,Business Class,544.80,No,0,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
13/08/2024,PA011,Perth,Tokyo,First Class,577.00,No,2,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
30/06/2024,PA007,New York,Perth,Business Class,817.20,No,3,,40.7127281,-74.0060152,-31.9558933,115.8605855
08/06/2024,PA001,London,New York,Economy,"2,045.00",No,3,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
14/07/2024,PA001,London,New York,Business Class,704.40,No,2,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
27/10/2024,PA010,Tokyo,New York,Business Class,789.60,No,1,Vegan,35.6821936,139.762221,40.7127281,-74.0060152
29/03/2024,PA005,London,Tokyo,Business Class,453.60,No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
28/12/2024,PA004,Perth,London,Business Class,693.60,No,2,,-31.9558933,115.8605855,51.5074456,-0.1277653
08/01/2024,PA009,New York,Tokyo,Business Class,290.40,No,3,,40.7127281,-74.0060152,35.6821936,139.762221
25/12/2024,PA007,New York,Perth,Premium Economy,545.00,No,0,,40.7127281,-74.0060152,-31.9558933,115.8605855
02/04/2024,PA007,New York,Perth,Business Class,330.00,No,0,Nut Free,40.7127281,-74.0060152,-31.9558933,115.8605855
17/07/2024,PA003,London,Perth,Economy,"2,020.00",No,2,,51.5074456,-0.1277653,-31.9558933,115.8605855
30/06/2024,PA003,London,Perth,First Class,491.00,No,0,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
30/04/2024,PA012,Tokyo,Perth,Business Class,268.80,No,2,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
19/08/2024,PA001,London,New York,Business Class,380.40,No,2,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
10/12/2024,PA003,London,Perth,First Class,580.00,No,1,,51.5074456,-0.1277653,-31.9558933,115.8605855
25/08/2024,PA006,Tokyo,London,Economy,"1,460.00",No,3,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
13/12/2024,PA012,Tokyo,Perth,Economy,"2,165.00",No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
18/09/2024,PA002,New York,London,Premium Economy,"1,115.00",No,1,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
14/05/2024,PA011,Perth,Tokyo,First Class,670.00,No,1,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
23/01/2024,PA001,London,New York,Premium Economy,"1,687.50",No,2,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
17/07/2024,PA009,New York,Tokyo,Premium Economy,"1,502.50",No,3,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
18/09/2024,PA009,New York,Tokyo,Premium Economy,772.50,No,1,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
12/03/2024,PA006,Tokyo,London,Business Class,736.80,No,1,,35.6821936,139.762221,51.5074456,-0.1277653
12/01/2024,PA004,Perth,London,First Class,626.00,No,0,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
30/08/2024,PA004,Perth,London,Premium Economy,"1,747.50",No,0,Vegetarian,-31.9558933,115.8605855,51.5074456,-0.1277653
15/06/2024,PA010,Tokyo,New York,Economy,"3,125.00",No,0,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
23/05/2024,PA007,New York,Perth,First Class,509.00,No,2,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
21/12/2024,PA012,Tokyo,Perth,Economy,"1,890.00",No,2,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
17/06/2024,PA005,London,Tokyo,Business Class,696.00,No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
13/04/2024,PA004,Perth,London,Premium Economy,592.50,No,2,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
18/11/2024,PA007,New York,Perth,Business Class,823.20,No,1,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
11/04/2024,PA006,Tokyo,London,Economy,"1,345.00",No,0,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
09/01/2024,PA008,Perth,New York,First Class,554.00,No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
15/09/2024,PA011,Perth,Tokyo,Economy,"3,015.00",No,0,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
28/11/2024,PA010,Tokyo,New York,Economy,"1,355.00",No,3,,35.6821936,139.762221,40.7127281,-74.0060152
01/07/2024,PA011,Perth,Tokyo,Business Class,691.20,No,1,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
19/08/2024,PA005,London,Tokyo,Business Class,812.40,No,1,Nut Free,51.5074456,-0.1277653,35.6821936,139.762221
23/12/2024,PA006,Tokyo,London,Economy,"2,055.00",No,1,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
12/04/2024,PA004,Perth,London,Premium Economy,"1,597.50",No,0,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
27/06/2024,PA007,New York,Perth,Premium Economy,"1,180.00",No,0,Nut Free,40.7127281,-74.0060152,-31.9558933,115.8605855
28/09/2024,PA010,Tokyo,New York,First Class,309.00,No,2,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
22/11/2024,PA005,London,Tokyo,Premium Economy,"1,512.50",No,2,,51.5074456,-0.1277653,35.6821936,139.762221
23/09/2024,PA003,London,Perth,Premium Economy,615.00,No,1,,51.5074456,-0.1277653,-31.9558933,115.8605855
09/11/2024,PA005,London,Tokyo,First Class,403.00,No,1,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
18/08/2024,PA012,Tokyo,Perth,Economy,"1,640.00",No,3,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
25/04/2024,PA004,Perth,London,Economy,"2,000.00",No,1,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
23/12/2024,PA009,New York,Tokyo,Business Class,388.80,No,1,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
05/05/2024,PA012,Tokyo,Perth,First Class,487.00,No,1,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
21/12/2024,PA004,Perth,London,Economy,"2,905.00",No,0,Nut Free,-31.9558933,115.8605855,51.5074456,-0.1277653
08/10/2024,PA008,Perth,New York,Premium Economy,545.00,No,0,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
22/09/2024,PA001,London,New York,Premium Economy,"1,427.50",No,0,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
15/12/2024,PA012,Tokyo,Perth,Economy,"3,040.00",No,3,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
01/06/2024,PA001,London,New York,Business Class,651.60,No,0,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
07/12/2024,PA010,Tokyo,New York,Business Class,361.20,No,0,,35.6821936,139.762221,40.7127281,-74.0060152
26/05/2024,PA011,Perth,Tokyo,First Class,473.00,No,2,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
28/11/2024,PA006,Tokyo,London,Business Class,795.60,No,3,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
14/03/2024,PA002,New York,London,Economy,"2,705.00",No,0,,40.7127281,-74.0060152,51.5074456,-0.1277653
30/01/2024,PA004,Perth,London,Economy,"3,370.00",No,3,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
09/10/2024,PA010,Tokyo,New York,Business Class,320.40,No,0,,35.6821936,139.762221,40.7127281,-74.0060152
18/12/2024,PA004,Perth,London,First Class,622.00,No,0,Egg Free,-31.9558933,115.8605855,51.5074456,-0.1277653
24/10/2024,PA003,London,Perth,Premium Economy,"1,672.50",No,0,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
06/01/2024,PA012,Tokyo,Perth,Economy,"1,630.00",No,3,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
07/11/2024,PA012,Tokyo,Perth,Economy,"2,040.00",No,3,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
18/04/2024,PA006,Tokyo,London,Premium Economy,"1,365.00",No,0,,35.6821936,139.762221,51.5074456,-0.1277653
01/11/2024,PA001,London,New York,Economy,"1,585.00",No,1,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
11/06/2024,PA009,New York,Tokyo,Business Class,374.40,No,3,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
22/01/2024,PA012,Tokyo,Perth,Economy,"1,910.00",No,3,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
06/11/2024,PA001,London,New York,Premium Economy,"1,200.00",No,0,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
18/03/2024,PA007,New York,Perth,Business Class,763.20,No,2,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
23/09/2024,PA008,Perth,New York,Premium Economy,882.50,No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
10/08/2024,PA007,New York,Perth,Premium Economy,"1,252.50",No,3,,40.7127281,-74.0060152,-31.9558933,115.8605855
15/06/2024,PA011,Perth,Tokyo,First Class,449.00,No,0,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
02/09/2024,PA005,London,Tokyo,Economy,"1,745.00",No,2,,51.5074456,-0.1277653,35.6821936,139.762221
27/08/2024,PA004,Perth,London,Economy,"1,405.00",No,0,Nut Free,-31.9558933,115.8605855,51.5074456,-0.1277653
25/01/2024,PA010,Tokyo,New York,Economy,"1,080.00",No,0,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
26/08/2024,PA005,London,Tokyo,Business Class,740.40,No,2,Egg Free,51.5074456,-0.1277653,35.6821936,139.762221
26/07/2024,PA008,Perth,New York,Economy,"2,280.00",No,0,Nut Free,-31.9558933,115.8605855,40.7127281,-74.0060152
16/06/2024,PA001,London,New York,Premium Economy,"1,380.00",No,3,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
09/05/2024,PA011,Perth,Tokyo,Business Class,430.80,No,2,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
08/04/2024,PA001,London,New York,First Class,530.00,No,3,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
03/06/2024,PA003,London,Perth,Premium Economy,"1,252.50",No,2,Egg Free,51.5074456,-0.1277653,-31.9558933,115.8605855
28/08/2024,PA012,Tokyo,Perth,Economy,"3,150.00",No,2,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
01/09/2024,PA009,New York,Tokyo,First Class,533.00,No,1,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
22/08/2024,PA006,Tokyo,London,Premium Economy,"1,405.00",No,3,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
16/08/2024,PA002,New York,London,Premium Economy,"1,160.00",No,2,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
18/02/2024,PA008,Perth,New York,First Class,300.00,No,3,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
31/05/2024,PA004,Perth,London,First Class,676.00,No,1,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
16/05/2024,PA011,Perth,Tokyo,Economy,"2,565.00",No,0,Nut Free,-31.9558933,115.8605855,35.6821936,139.762221
22/05/2024,PA012,Tokyo,Perth,Premium Economy,"1,605.00",No,1,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
17/02/2024,PA001,London,New York,First Class,683.00,No,3,,51.5074456,-0.1277653,40.7127281,-74.0060152
17/03/2024,PA001,London,New York,Premium Economy,990.00,No,2,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
15/12/2024,PA009,New York,Tokyo,Premium Economy,590.00,No,1,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
30/04/2024,PA011,Perth,Tokyo,Economy,"2,105.00",No,2,,-31.9558933,115.8605855,35.6821936,139.762221
29/02/2024,PA003,London,Perth,Business Class,489.60,No,3,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
14/07/2024,PA008,Perth,New York,First Class,390.00,No,3,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
22/07/2024,PA006,Tokyo,London,Business Class,445.20,No,1,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
13/09/2024,PA003,London,Perth,Premium Economy,"1,562.50",No,1,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
26/12/2024,PA004,Perth,London,Premium Economy,"1,522.50",No,3,Vegetarian,-31.9558933,115.8605855,51.5074456,-0.1277653
10/05/2024,PA012,Tokyo,Perth,Economy,"2,030.00",No,2,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
21/02/2024,PA007,New York,Perth,Premium Economy,"1,247.50",No,0,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
12/05/2024,PA001,London,New York,Business Class,786.00,No,2,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
29/11/2024,PA009,New York,Tokyo,Premium Economy,"1,607.50",No,1,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
13/12/2024,PA003,London,Perth,First Class,588.00,No,0,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
19/03/2024,PA001,London,New York,Economy,"1,835.00",No,3,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
29/11/2024,PA010,Tokyo,New York,First Class,584.00,No,2,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
03/09/2024,PA009,New York,Tokyo,Business Class,382.80,No,0,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
21/12/2024,PA002,New York,London,First Class,476.00,No,1,,40.7127281,-74.0060152,51.5074456,-0.1277653
07/08/2024,PA010,Tokyo,New York,Business Class,428.40,No,1,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
03/01/2024,PA011,Perth,Tokyo,Premium Economy,"1,075.00",No,2,,-31.9558933,115.8605855,35.6821936,139.762221
27/11/2024,PA002,New York,London,Economy,"1,675.00",No,3,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
24/02/2024,PA007,New York,Perth,Business Class,362.40,No,1,,40.7127281,-74.0060152,-31.9558933,115.8605855
12/12/2024,PA008,Perth,New York,Premium Economy,"1,175.00",No,3,,-31.9558933,115.8605855,40.7127281,-74.0060152
21/07/2024,PA012,Tokyo,Perth,First Class,346.00,No,1,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
05/09/2024,PA007,New York,Perth,Premium Economy,"1,135.00",No,0,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
25/04/2024,PA008,Perth,New York,First Class,694.00,No,2,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
03/08/2024,PA003,London,Perth,Business Class,422.40,No,1,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
05/03/2024,PA012,Tokyo,Perth,First Class,429.00,No,3,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
23/12/2024,PA010,Tokyo,New York,Economy,"1,130.00",No,1,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
12/06/2024,PA009,New York,Tokyo,Premium Economy,"1,457.50",No,1,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
14/10/2024,PA009,New York,Tokyo,Economy,"1,435.00",No,1,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
12/04/2024,PA004,Perth,London,Premium Economy,925.00,No,0,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
18/10/2024,PA008,Perth,New York,Economy,"3,025.00",No,1,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
08/12/2024,PA002,New York,London,First Class,220.00,No,3,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
12/10/2024,PA008,Perth,New York,Economy,"2,620.00",No,0,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
23/10/2024,PA003,London,Perth,Premium Economy,"1,202.50",No,2,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
18/03/2024,PA003,London,Perth,Premium Economy,547.50,No,3,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
17/12/2024,PA008,Perth,New York,Premium Economy,617.50,No,3,,-31.9558933,115.8605855,40.7127281,-74.0060152
16/05/2024,PA001,London,New York,Business Class,542.40,No,3,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
17/09/2024,PA012,Tokyo,Perth,Business Class,631.20,No,0,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
08/06/2024,PA003,London,Perth,Business Class,241.20,No,3,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
24/02/2024,PA002,New York,London,First Class,276.00,No,1,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
13/09/2024,PA002,New York,London,Business Class,586.80,No,2,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
23/11/2024,PA009,New York,Tokyo,Business Class,618.00,No,1,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
05/08/2024,PA002,New York,London,Premium Economy,"1,655.00",No,2,,40.7127281,-74.0060152,51.5074456,-0.1277653
25/07/2024,PA011,Perth,Tokyo,First Class,443.00,No,0,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
24/06/2024,PA006,Tokyo,London,Economy,"1,620.00",No,1,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
23/04/2024,PA008,Perth,New York,Business Class,558.00,No,2,Vegan,-31.9558933,115.8605855,40.7127281,-74.0060152
12/04/2024,PA002,New York,London,Premium Economy,"1,397.50",No,2,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
23/04/2024,PA003,London,Perth,Premium Economy,"1,490.00",No,3,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
07/11/2024,PA008,Perth,New York,Premium Economy,"1,377.50",No,2,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
18/01/2024,PA012,Tokyo,Perth,First Class,397.00,No,1,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
03/01/2024,PA007,New York,Perth,Premium Economy,815.00,No,3,,40.7127281,-74.0060152,-31.9558933,115.8605855
18/11/2024,PA004,Perth,London,First Class,264.00,No,3,,-31.9558933,115.8605855,51.5074456,-0.1277653
01/09/2024,PA012,Tokyo,Perth,Premium Economy,725.00,No,2,,35.6821936,139.762221,-31.9558933,115.8605855
